node_idx,Airport_ID,Src_cap,Des_cap,Name,City,Country,IATA,Latitude,Longitude
1885,3872.0,312.0,312.0,Casper-Natrona County International Airport,Casper,United States,CPR,42.90800095,-106.4639969
1886,7064.0,114.0,114.0,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,DIK,46.7974014282,-102.80200195299999
1887,3598.0,489.0,489.0,Duluth International Airport,Duluth,United States,DLH,46.8420982361,-92.19360351559999
1888,5736.0,30.0,30.0,Elko Regional Airport,Elko,United States,EKO,40.82490158081055,-115.79199981689452
1889,6800.0,70.0,70.0,Delta County Airport,Escanaba,United States,ESC,45.7226982117,-87.0936965942
1890,4296.0,90.0,90.0,Gillette Campbell County Airport,Gillette,United States,GCC,44.3488998413,-105.539001465
1891,3650.0,70.0,70.0,Range Regional Airport,Hibbing,United States,HIB,47.38660049,-92.83899689
1892,4100.0,484.0,484.0,Idaho Falls Regional Airport,Idaho Falls,United States,IDA,43.514599,-112.070999
1893,6837.0,140.0,140.0,Ford Airport,Iron Mountain,United States,IMT,45.8184013367,-88.11450195309999
1894,3535.0,140.0,140.0,Falls International Airport,International Falls,United States,INL,48.566200256347656,-93.4030990600586
1895,3659.0,114.0,114.0,Sloulin Field International Airport,Williston,United States,ISN,48.177898407,-103.64199829100001
1896,4027.0,194.0,194.0,Jackson Hole Airport,Jacksn Hole,United States,JAC,43.6072998046875,-110.73799896240234
1897,1746.0,471.0,407.0,Košice Airport,Kosice,Slovakia,KSC,48.66310119628906,21.241100311279297
1898,3543.0,184.0,184.0,Lincoln Airport,Lincoln,United States,LNK,40.85100173950195,-96.75920104980469
1899,3498.0,599.0,599.0,Minot International Airport,Minot,United States,MOT,48.2593994140625,-101.27999877929688
1900,5760.0,50.0,50.0,Pocatello Regional Airport,Pocatello,United States,PIH,42.9098014831543,-112.59600067138672
1901,5762.0,70.0,70.0,Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,45.57089996,-84.79669952
1902,5765.0,140.0,140.0,Rhinelander Oneida County Airport,Rhinelander,United States,RHI,45.63119888305664,-89.46749877929688
1903,5766.0,90.0,90.0,Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,41.5942,-109.065001
1904,4064.0,140.0,140.0,St George Municipal Airport,Saint George,United States,SGU,37.036389,-113.510306
1905,4263.0,30.0,30.0,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,42.4818,-114.487999
1906,7076.0,30.0,30.0,Vernal Regional Airport,Vernal,United States,VEL,40.4408989,-109.5100021
1907,1082.0,70.0,70.0,Cap Skirring Airport,Cap Skiring,Senegal,CSK,12.39533,-16.748
1908,1081.0,140.0,70.0,Ziguinchor Airport,Ziguinchor,Senegal,ZIG,12.5556,-16.281799
1909,946.0,320.5,241.0,Cabinda Airport,Cabinda,Angola,CAB,-5.59699010848999,12.188400268554688
1910,5630.0,252.0,252.0,Catumbela Airport,Catumbela,Angola,CBT,-12.4792,13.4869
1911,960.0,126.0,126.0,Luena Airport,Luena,Angola,LUO,-11.768099784851074,19.8976993560791
1912,952.0,252.0,252.0,Malanje Airport,Malanje,Angola,MEG,-9.525090217590332,16.312400817871097
1913,5633.0,126.0,126.0,Namibe Airport,Mocamedes,Angola,MSZ,-15.261199951171875,12.14680004119873
1914,948.0,378.0,378.0,Nova Lisboa Airport,Huambo,Angola,NOV,-12.808899879455565,15.760499954223633
1915,959.0,378.0,378.0,Lubango Airport,Lubango,Angola,SDD,-14.924699783325195,13.574999809265135
1916,953.0,378.0,378.0,Menongue Airport,Menongue,Angola,SPP,-14.657600402832033,17.71980094909668
1917,949.0,252.0,252.0,Kuito Airport,Kuito,Angola,SVP,-12.404600143433,16.947399139404
1918,958.0,320.5,320.5,Soyo Airport,Soyo,Angola,SZA,-6.141089916229247,12.371800422668455
1919,973.0,470.0,688.0,São Tomé International Airport,Sao Tome,Sao Tome and Principe,TMS,0.3781749904155731,6.712150096893311
1920,957.0,246.5,246.5,Saurimo Airport,Saurimo,Angola,VHC,-9.689069747924805,20.431900024414066
1921,5632.0,756.0,756.0,Ngjiva Pereira Airport,Ondjiva,Angola,VPE,-17.0435009003,15.683799743700002
1922,2914.0,1290.25,1440.25,Shymkent Airport,Chimkent,Kazakhstan,CIT,42.364200592041016,69.47889709472656
1923,2911.0,440.0,290.0,Taraz Airport,Dzhambul,Kazakhstan,DMB,42.853599548339844,71.30359649658203
1924,6085.0,168.0,168.0,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN,47.708302,67.733299
1925,4357.0,1293.6666666666665,1293.6666666666665,Atyrau Airport,Atyrau,Kazakhstan,GUW,47.12189865112305,51.8213996887207
1926,4375.0,689.0,689.0,Sary-Arka Airport,Karaganda,Kazakhstan,KGF,49.670799255371094,73.33439636230469
1927,6083.0,178.0,178.0,Kokshetau Airport,Kokshetau,Kazakhstan,KOV,53.329102,69.594597
1928,6088.0,294.0,294.0,Kostanay West Airport,Kostanay,Kazakhstan,KSN,53.20690155029297,63.55030059814453
1929,4358.0,368.66666666666663,368.66666666666663,Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,KZO,44.706902,65.592499
1930,2918.0,190.0,190.0,Semipalatinsk Airport,Semiplatinsk,Kazakhstan,PLX,50.351295,80.234398
1931,6084.0,100.0,100.0,Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,54.77470016479492,69.18389892578125
1932,4367.0,1980.6666666666667,1980.6666666666667,Aktau Airport,Aktau,Kazakhstan,SCO,43.8601,51.091999
1933,6086.0,690.75,690.75,Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,50.036598205566406,82.49420166015625
1934,2916.0,250.0,250.0,Uralsk Airport,Uralsk,Kazakhstan,URA,51.15079879760742,51.54309844970703
1935,651.0,702.25,702.25,Molde Airport,Molde,Norway,MOL,62.744701385498,7.262499809265099
1936,618.0,62.0,62.0,Bornholm Airport,Ronne,Denmark,RNN,55.06330108642578,14.759599685668945
1937,660.0,124.0,124.0,Stord Airport,Stord,Norway,SRP,59.79190063476562,5.340849876403809
1938,632.0,751.0000000000001,826.6666666666667,Alta Airport,Alta,Norway,ALF,69.976097106934,23.371700286865
1939,640.0,128.0,128.0,Bardufoss Airport,Bardufoss,Norway,BDU,69.055801391602,18.540399551392
1940,1191.0,1789.0,1789.0,Burgas Airport,Bourgas,Bulgaria,BOJ,42.56959915161133,27.515199661254886
1941,635.0,1205.0,1163.3333333333335,Bodø Airport,Bodo,Norway,BOO,67.26920318603516,14.365300178527832
1942,645.0,1790.5,1790.5,Haugesund Airport,Haugesund,Norway,HAU,59.34529876709001,5.208360195159901
1943,649.0,458.6666666666667,418.6666666666667,Kirkenes Airport (Høybuktmoen),Kirkenes,Norway,KKN,69.725799560547,29.891300201416
1944,724.0,326.75,326.75,Kiruna Airport,Kiruna,Sweden,KRN,67.821998596191,20.336799621582
1945,612.0,74.0,74.0,Karup Airport,Karup,Denmark,KRP,56.29750061035156,9.124629974365234
1946,734.0,339.4,339.4,Luleå Airport,Lulea,Sweden,LLA,65.543800354004,22.121999740601
1947,658.0,546.0,514.5,"Svalbard Airport, Longyear",Svalbard,Norway,LYR,78.246101379395,15.465600013733
1948,1227.0,3158.6666666666665,3158.6666666666665,San Javier Airport,Murcia,Spain,MJV,37.775001525878906,-0.8123890161514282
1949,657.0,6993.0,6993.0,"Moss Airport, Rygge",Rygge,Norway,RYG,59.378817000000005,10.785439
1950,676.0,1065.0,1065.0,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,SZZ,53.584701538100006,14.902199745199999
1951,6795.0,220.0,220.0,Choibalsan Airport,Choibalsan,Mongolia,COQ,48.13570022583008,114.64600372314452
1952,6374.0,120.0,120.0,Mörön Airport,Muren,Mongolia,MXV,49.66329956054688,100.0989990234375
1953,7470.0,70.0,70.0,Ulgii Mongolei Airport,Olgii,Mongolia,ULG,48.9933013916,89.92250061040001
1954,7558.0,70.0,70.0,Ulaangom Airport,Ulaangom,Mongolia,ULO,50.066588,91.938273
1955,2991.0,1308.0,1119.0,Orenburg Central Airport,Orenburg,Russia,REN,51.795799255371094,55.45669937133789
1956,7563.0,1086.0,936.0,Kulob Airport,Kulyab,Tajikistan,TJU,37.98809814453125,69.80500030517578
1957,514.0,1037.0,1037.0,Blackpool International Airport,Blackpool,United Kingdom,BLK,53.77170181274414,-3.0286099910736084
1958,494.0,3452.0,3452.0,Bournemouth Airport,Bournemouth,United Kingdom,BOH,50.77999877929688,-1.8424999713897705
1959,601.0,995.0,995.0,Kerry Airport,Kerry,Ireland,KIR,52.18090057373047,-9.52377986907959
1960,596.0,5114.0,5114.0,Cork Airport,Cork,Ireland,ORK,51.84130096435547,-8.491109848022461
1961,1243.0,5770.0,5392.0,Santiago de Compostela Airport,Santiago,Spain,SCQ,42.89630126953125,-8.415140151977539
1962,508.0,1674.0,1674.0,Southend Airport,Southend,United Kingdom,SEN,51.5713996887207,0.6955559849739075
1963,603.0,5056.0,5056.0,Shannon Airport,Shannon,Ireland,SNN,52.701999664307,-8.9248199462891
1964,4130.0,2231.666666666667,2231.666666666667,Baghdad International Airport,Baghdad,Iraq,BGW,33.262500762900004,44.2346000671
1965,2234.0,1368.0,1368.0,Basrah International Airport,Basrah,Iraq,BSR,30.54910087585449,47.66210174560547
1966,3989.0,4801.0,4801.0,Erbil International Airport,Erbil,Iraq,EBL,36.23759841918945,43.96319961547852
1967,2074.0,7061.249999999999,11465.416666666666,Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,MED,24.5534,39.705101
1968,2219.0,5907.333333333333,5883.333333333333,Peshawar International Airport,Peshawar,Pakistan,PEW,33.993900299072266,71.51460266113281
1969,3329.0,310.66666666666663,358.41666666666663,Rockhampton Airport,Rockhampton,Australia,ROK,-23.3819007874,150.475006104
1970,3980.0,6136.0,6110.666666666666,Sana'a International Airport,Sanaa,Yemen,SAH,15.476300239562988,44.21969985961914
1971,6776.0,2394.0,2544.0,Sialkot Airport,Sialkot,Pakistan,SKT,32.5355567932,74.3638916016
1972,2042.0,3423.1666666666665,3393.4999999999995,Wellington International Airport,Wellington,New Zealand,WLG,-41.327201843299996,174.80499267599998
1973,2030.0,1052.0,1580.0,Queenstown International Airport,Queenstown International,New Zealand,ZQN,-45.0210990906,168.738998413
1974,2940.0,2086.5,2086.5,Donetsk International Airport,Donetsk,Ukraine,DOK,48.07360076904297,37.73970031738281
1975,2067.0,1720.3333333333333,1870.3333333333333,Gassim Airport,Gassim,Saudi Arabia,ELQ,26.30279922485352,43.77439880371094
1976,2090.0,1981.0,1981.0,Ta’if Regional Airport,Taif,Saudi Arabia,TIF,21.483001,40.543442
1977,2089.0,1283.0,1283.0,Tabuk Airport,Tabuk,Saudi Arabia,TUU,28.3654,36.6189
1978,2096.0,1377.6666666666667,1527.6666666666667,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,YNB,24.144199,38.0634
1979,2165.0,100.0,100.0,Zabol Airport,Zabol,Iran,ACZ,31.09830093383789,61.54389953613281
1980,5935.0,287.0,287.0,Ardabil Airport,Ardabil,Iran,ADU,38.3256988525,48.4244003296
1981,5931.0,100.0,100.0,Sabzevar National Airport,Sabzevar,Iran,AFZ,36.16809844970703,57.59519958496094
1982,2110.0,174.0,174.0,Bandar Lengeh Airport,Bandar Lengeh,Iran,BDH,26.531999588,54.82479858399999
1983,5930.0,87.0,87.0,Bojnord Airport,Bojnourd,Iran,BJB,37.49300003051758,57.30820083618164
1984,2106.0,602.6666666666666,602.6666666666666,Bushehr Airport,Bushehr,Iran,BUZ,28.944799423200003,50.834598541300004
1985,5928.0,100.0,100.0,Bam Airport,Bam,Iran,BXR,29.08419990539551,58.45000076293945
1986,6747.0,611.0,611.0,Gorgan Airport,Gorgan,Iran,GBT,36.909400939899996,54.4012985229
1987,6790.0,100.0,100.0,Hamadan Airport,Hamadan,Iran,HDM,34.86920166015625,48.5525016784668
1988,6748.0,100.0,100.0,Ilam Airport,Ilam,Iran,IIL,33.58660125732422,46.40480041503906
1989,5952.0,1381.0,1381.0,Sulaymaniyah International Airport,Sulaymaniyah,Iraq,ISU,35.5617485046,45.316738128699996
1990,2051.0,588.0,588.0,Kandahar Airport,Kandahar,Afghanistan,KDH,31.505800247192386,65.84780120849611
1991,2136.0,374.0,374.0,Kerman Airport,Kerman,Iran,KER,30.2744007111,56.9510993958
1992,5934.0,686.0,686.0,Lar Airport,Lar,Iran,LRR,27.6746997833,54.3833007812
1993,5932.0,174.0,174.0,Noshahr Airport,Noshahr,Iran,NSH,36.66329956054688,51.464698791503906
1994,5936.0,502.0,502.0,Urmia Airport,Uromiyeh,Iran,OMH,37.6680984497,45.068698883100005
1995,6749.0,74.0,74.0,Parsabade Moghan Airport,Parsabad,Iran,PFQ,39.60359954834,47.881500244140994
1996,7546.0,500.0,500.0,Persian Gulf International Airport,Khalije Fars,Iran,PGU,27.379601,52.737701
1997,2151.0,148.0,148.0,Ramsar Airport,Ramsar,Iran,RZR,36.9099006652832,50.67959976196289
1998,2117.0,100.0,100.0,Sanandaj Airport,Sanandaj,Iran,SDG,35.24589920043945,47.00920104980469
1999,7547.0,74.0,74.0,Yasouj Airport,Yasuj,Iran,YES,30.700500488281,51.545101165771
2000,2166.0,640.6666666666666,640.6666666666666,Konarak Airport,Chah Bahar,Iran,ZBR,25.443300247199996,60.382099151599995
2001,2671.0,346.0,372.0,Mariscal Lamar Airport,Cuenca,Ecuador,CUE,-2.88947,-78.984398
2002,6047.0,210.0,290.0,General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,0.9785190224647522,-79.62660217285156
2003,2690.0,70.0,70.0,Santa Rosa International Airport,Santa Rosa,Ecuador,ETR,-3.441986,-79.996957
2004,2672.0,274.0,274.0,Seymour Airport,Galapagos,Ecuador,GPS,-0.4537580013275146,-90.26589965820312
2005,6046.0,182.0,196.0,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,-3.99589,-79.371902
2006,2678.0,140.0,140.0,Cotopaxi International Airport,Latacunga,Ecuador,LTX,-0.906833,-78.615799
2007,2683.0,98.0,98.0,Eloy Alfaro International Airport,Manta,Ecuador,MEC,-0.9460780024528505,-80.67880249023438
2008,2680.0,98.0,98.0,Coronel E Carvajal Airport,Macas,Ecuador,XMS,-2.299170017242432,-78.12079620361328
2009,1109.0,50.0,100.0,Arba Minch Airport,Arba Minch,Ethiopia,AMH,6.0393900871276855,37.59049987792969
2010,1119.0,50.0,100.0,Asosa Airport,Asosa,Ethiopia,ASO,10.018500328063963,34.586299896240234
2011,1110.0,100.0,100.0,Axum Airport,Axum,Ethiopia,AXU,14.14680004119873,38.77280044555664
2012,1111.0,100.0,50.0,Bahir Dar Airport,Bahar Dar,Ethiopia,BJR,11.608099937438965,37.32160186767578
2013,1013.0,854.0,645.5,Chileka International Airport,Blantyre,Malawi,BLZ,-15.679100036621096,34.9739990234375
2014,1112.0,226.0,226.0,Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,Ethiopia,DIR,9.624699592590332,41.85419845581055
2015,264.0,491.0,491.0,Akanu Ibiam International Airport,Enugu,Nigeria,ENU,6.4742698669433585,7.561960220336914
2016,5680.0,50.0,50.0,Gode Airport,Gode,Ethiopia,GDE,5.935130119319999,43.578601837200004
2017,1114.0,100.0,100.0,Gonder Airport,Gondar,Ethiopia,GDQ,12.51990032196045,37.433998107910156
2018,1113.0,100.0,50.0,Gambella Airport,Gambella,Ethiopia,GMB,8.12876033782959,34.563098907470696
2019,7417.0,150.0,150.0,Wilwal International Airport,Jijiga,Ethiopia,JIJ,9.3325,42.9121
2020,1116.0,100.0,50.0,Jimma Airport,Jimma,Ethiopia,JIM,7.66609001159668,36.81660079956055
2021,1117.0,150.0,150.0,Lalibella Airport,Lalibella,Ethiopia,LLI,11.975000381469727,38.97999954223633
2022,1062.0,100.0,100.0,Spriggs Payne Airport,Monrovia,Liberia,MLW,6.289060115814209,-10.758700370788574
2023,979.0,1686.0,1686.0,Maputo Airport,Maputo,Mozambique,MPM,-25.92079925537109,32.57260131835937
2024,1118.0,221.66666666666669,221.66666666666669,Mekele Airport,Makale,Ethiopia,MQX,13.467399597167967,39.53350067138672
2025,8949.0,1819.5,1286.8333333333333,Mattala Rajapaksa International Airport,Mattala,Sri Lanka,HRI,6.284467,81.124128
2026,1637.0,349.0,349.0,Porto Santo Airport,Porto Santo,Portugal,PXO,33.073398590100005,-16.3500003815
2027,944.0,74.0,74.0,Mbanza Congo Airport,M'banza-congo,Angola,SSY,-6.269899845123291,14.246999740600586
2028,1510.0,254.0,254.0,Lampedusa Airport,Lampedusa,Italy,LMP,35.497898,12.6181
2029,1675.0,100.0,100.0,Lugano Airport,Lugano,Switzerland,LUG,46.00429916379999,8.9105796814
2030,1511.0,254.0,254.0,Pantelleria Airport,Pantelleria,Italy,PNL,36.816502,11.9689
2031,1515.0,5177.0,5177.0,Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,TPS,37.9114,12.488
2032,7067.0,57.0,57.0,Alliance Municipal Airport,Alliance,United States,AIA,42.0531997681,-102.804000854
2033,7073.0,114.0,114.0,San Luis Valley Regional Bergman Field,Alamosa,United States,ALS,37.434898,-105.866997
2034,5721.0,57.0,57.0,Watertown Regional Airport,Watertown,United States,ATY,44.91400146,-97.15470123
2035,7066.0,57.0,57.0,Chadron Municipal Airport,Chadron,United States,CDR,42.837600708000004,-103.095001221
2036,3804.0,114.0,114.0,Cheyenne Regional Jerry Olson Field,Cheyenne,United States,CYS,41.15570068,-104.81199649999999
2037,5733.0,114.0,76.0,Dodge City Regional Airport,Dodge City,United States,DDC,37.76340103149414,-99.9655990600586
2038,3743.0,171.0,171.0,Four Corners Regional Airport,Farmington,United States,FMN,36.7411994934,-108.230003357
2039,3491.0,57.0,57.0,Huron Regional Airport,Huron,United States,HON,44.38520050048828,-98.22850036621094
2040,3859.0,900.0,900.0,New Castle Airport,Wilmington,United States,ILG,39.67869949,-75.60649872
2041,4341.0,114.0,76.0,Liberal Mid-America Regional Airport,Liberal,United States,LBL,37.04420089999999,-100.95999909999999
2042,4124.0,95.0,95.0,Page Municipal Airport,Page,United States,PGA,36.92610168,-111.447998
2043,5761.0,152.0,152.0,Pierre Regional Airport,Pierre,United States,PIR,44.38270187,-100.2860031
2044,7078.0,114.0,114.0,Show Low Regional Airport,Show Low,United States,SOW,34.265499115,-110.005996704
2045,3447.0,1736.0,1736.0,Trenton Mercer Airport,Trenton,United States,TTN,40.27669906616211,-74.8134994506836
2046,6989.0,124.0,124.0,Northeast Florida Regional Airport,St. Augustine Airport,United States,UST,29.9592,-81.339798
2047,5777.0,57.0,57.0,Worland Municipal Airport,Worland,United States,WRL,43.9656982421875,-107.95099639892578
2048,1196.0,1144.6666666666665,1144.6666666666665,Varna Airport,Varna,Bulgaria,VAR,43.232101,27.8251
2049,3938.0,358.0,358.0,Khon Kaen Airport,Khon Kaen,Thailand,KKC,16.466600418099993,102.78399658200001
2050,3173.0,150.0,150.0,Narathiwat Airport,Narathiwat,Thailand,NAW,6.519919872283936,101.74299621582031
2051,1682.0,8879.428571428572,9145.428571428572,Esenboğa International Airport,Ankara,Turkey,ESB,40.128101348899996,32.995098114
2052,4167.0,8155.0,7983.0,Orlando Sanford International Airport,Sanford,United States,SFB,28.7775993347168,-81.23750305175781
2053,1969.0,1067.0,1195.0,Faleolo International Airport,Faleolo,Samoa,APW,-13.829999923706055,-172.00799560546875
2054,2252.0,504.0,504.0,Cassidy International Airport,Kiritimati,Kiribati,CXI,1.9861600399017332,-157.35000610351562
2055,4077.0,50.0,50.0,Funafuti International Airport,Funafuti,Tuvalu,FUN,-8.525,179.195999
2056,4074.0,1459.0,1425.0,Honiara International Airport,Honiara,Solomon Islands,HIR,-9.4280004501343,160.05499267578
2057,5867.0,20.0,20.0,Cicia Airport,Cicia,Fiji,ICI,-17.7432994843,-179.34199523900003
2058,5869.0,40.0,40.0,Vunisea Airport,Vunisea,Fiji,KDV,-19.0580997467,178.15699768099998
2059,5874.0,100.0,100.0,Labasa Airport,Lambasa,Fiji,LBS,-16.466699600219727,179.33999633789062
2060,5873.0,20.0,20.0,Lakeba Island Airport,Lakeba Island,Fiji,LKB,-18.1991996765,-178.817001343
2061,5877.0,20.0,20.0,Rotuma Airport,Rotuma,Fiji,RTA,-12.482500076293945,177.0709991455078
2062,1961.0,572.0,446.0,Nausori International Airport,Nausori,Fiji,SUV,-18.04330062866211,178.5590057373047
2063,5878.0,60.0,60.0,Savusavu Airport,Savusavu,Fiji,SVU,-16.8027992249,179.34100341799999
2064,1963.0,835.5,835.5,Fua'amotu International Airport,Tongatapu,Tonga,TBU,-21.241199493408203,-175.14999389648438
2065,1965.0,413.5,413.5,Bonriki International Airport,Tarawa,Kiribati,TRW,1.3816399574279783,173.14700317382812
2066,5875.0,60.0,60.0,Matei Airport,Matei,Fiji,TVU,-16.6905994415,-179.87699890099998
2067,5883.0,20.0,20.0,Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,-17.268999099731445,-178.9759979248047
2068,1997.0,2402.5,2406.5,Bauerfield International Airport,Port-vila,Vanuatu,VLI,-17.699300765991,168.32000732422
2069,3560.0,745.6666666666666,872.6666666666666,Valley International Airport,Harlingen,United States,HRL,26.228500366210934,-97.65440368652344
2070,6429.0,758.0,758.0,Shanhaiguan Airport,Qinhuangdao,China,SHP,39.968102,119.731003
2071,3979.0,70.0,140.0,Al Ghaidah International Airport,Al Ghaidah Intl,Yemen,AAY,16.191699981689453,52.17499923706055
2072,3977.0,2837.833333333333,2494.416666666667,Aden International Airport,Aden,Yemen,ADE,12.829500198364258,45.02880096435547
2073,2059.0,2027.0,1975.0,Abha Regional Airport,Abha,Saudi Arabia,AHB,18.2404003143,42.65660095210001
2074,3978.0,70.0,70.0,Ataq Airport,Ataq,Yemen,AXK,14.551300048828125,46.82619857788086
2075,5954.0,590.0,590.0,Sayun International Airport,Sayun Intl,Yemen,GXF,15.9660997391,48.78829956049999
2076,3976.0,820.1666666666666,590.75,Hodeidah International Airport,Hodeidah,Yemen,HOD,14.753000259399414,42.97629928588867
2077,3974.0,1643.0,1467.6666666666667,Mukalla International Airport,Mukalla,Yemen,RIY,14.662599563598633,49.375
2078,3984.0,220.0,220.0,Socotra International Airport,Socotra,Yemen,SCT,12.63070011138916,53.905799865722656
2079,3975.0,810.0,810.0,Ta'izz International Airport,Taiz,Yemen,TAI,13.6859998703,44.139099121099996
