,Airline,Airline_ID,S_Port,S_ID,D_Port,D_ID,Codeshare,Stops,Equipment,Active
499,3R,3545.0,DME,4029,ASF,2966,,0,SU9,Y
500,3R,3545.0,DME,4029,BHK,2980,,0,734,Y
501,3R,3545.0,DME,4029,EGO,6156,,0,SU9,Y
502,3R,3545.0,DME,4029,FEG,6149,,0,734,Y
503,3R,3545.0,DME,4029,KSQ,6153,,0,734,Y
504,3R,3545.0,DME,4029,NMA,6150,,0,734,Y
505,3R,3545.0,DME,4029,NVI,6485,,0,734,Y
506,3R,3545.0,DME,4029,SKD,2981,,0,734,Y
507,3R,3545.0,DME,4029,TIV,1743,,0,SU9 73G,Y
508,3R,3545.0,EGO,6156,DME,4029,,0,SU9,Y
509,3R,3545.0,FEG,6149,DME,4029,,0,734,Y
510,3R,3545.0,KSQ,6153,DME,4029,,0,734,Y
511,3R,3545.0,LED,2948,ASF,2966,,0,SU9,Y
512,3R,3545.0,NMA,6150,DME,4029,,0,734,Y
513,3R,3545.0,NVI,6485,DME,4029,,0,734,Y
514,3R,3545.0,SKD,2981,DME,4029,,0,734,Y
515,3R,3545.0,TIV,1743,DME,4029,,0,SU9 73G,Y
516,3S,11741.0,ANU,2874,PTP,2881,,0,AT5,Y
517,3S,11741.0,CAY,2774,FDF,2878,,0,320,Y
518,3S,11741.0,CUR,2897,SDQ,1762,,0,AT5,Y
519,3S,11741.0,DOM,2877,PTP,2881,,0,AT5,Y
520,3S,11741.0,DOM,2877,SXM,2899,,0,AT5,Y
521,3S,11741.0,FDF,2878,CAY,2774,,0,320,Y
522,3S,11741.0,FDF,2878,PTP,2881,,0,AT5 320,Y
523,3S,11741.0,FDF,2878,SDQ,1762,,0,AT5,Y
524,3S,11741.0,FDF,2878,SLU,2893,,0,AT5,Y
525,3S,11741.0,PTP,2881,ANU,2874,,0,AT5,Y
526,3S,11741.0,PTP,2881,DOM,2877,,0,AT5,Y
527,3S,11741.0,PTP,2881,FDF,2878,,0,AT5 320,Y
528,3S,11741.0,PTP,2881,SBH,6460,,0,DHT,Y
529,3S,11741.0,PTP,2881,SDQ,1762,,0,AT5,Y
530,3S,11741.0,PTP,2881,SFG,2879,,0,AT5,Y
531,3S,11741.0,PTP,2881,SXM,2899,,0,AT5,Y
532,3S,11741.0,SBH,6460,PTP,2881,,0,DHT,Y
533,3S,11741.0,SDQ,1762,PTP,2881,,0,AT5,Y
534,3S,11741.0,SDQ,1762,SXM,2899,,0,AT5,Y
535,3S,11741.0,SFG,2879,PTP,2881,,0,AT5,Y
536,3S,11741.0,SLU,2893,FDF,2878,,0,AT5,Y
537,3S,11741.0,SXM,2899,DOM,2877,,0,AT5,Y
538,3S,11741.0,SXM,2899,PTP,2881,,0,AT5,Y
539,3S,11741.0,SXM,2899,SDQ,1762,,0,AT5,Y
540,3U,4608.0,BHY,6351,XIY,3379,,0,321,Y
541,3U,4608.0,CAN,3370,CKG,3393,,0,321 320,Y
542,3U,4608.0,CAN,3370,CTU,3395,,0,321 320 330,Y
543,3U,4608.0,CAN,3370,SPN,2244,,0,330,Y
544,3U,4608.0,CGO,3375,CGQ,4380,,0,321,Y
545,3U,4608.0,CGO,3375,CKG,3393,,0,321,Y
546,3U,4608.0,CGO,3375,CTU,3395,,0,321,Y
547,3U,4608.0,CGO,3375,HGH,3386,,0,320,Y
548,3U,4608.0,CGO,3375,HRB,3400,,0,320,Y
549,3U,4608.0,CGO,3375,KMG,3382,,0,320,Y
550,3U,4608.0,CGO,3375,URC,3399,,0,320,Y
551,3U,4608.0,CGQ,4380,CGO,3375,,0,321,Y
552,3U,4608.0,CGQ,4380,NKG,3388,,0,320,Y
553,3U,4608.0,CGQ,4380,TNA,4108,,0,321,Y
554,3U,4608.0,CGQ,4380,TSN,3368,,0,320 319,Y
555,3U,4608.0,CKG,3393,CAN,3370,,0,321 320,Y
556,3U,4608.0,CKG,3393,CGO,3375,,0,321,Y
557,3U,4608.0,CKG,3393,CSX,3371,,0,319 321,Y
558,3U,4608.0,CKG,3393,CTU,3395,,0,330,Y
559,3U,4608.0,CKG,3393,CZX,4109,,0,320,Y
560,3U,4608.0,CKG,3393,DLC,3404,,0,320,Y
561,3U,4608.0,CKG,3393,DYG,6353,,0,320,Y
562,3U,4608.0,CKG,3393,HAK,4120,,0,319,Y
563,3U,4608.0,CKG,3393,HGH,3386,,0,320 319,Y
564,3U,4608.0,CKG,3393,HKT,3179,,0,321,Y
565,3U,4608.0,CKG,3393,INC,4085,,0,321,Y
566,3U,4608.0,CKG,3393,KHN,3384,,0,319,Y
567,3U,4608.0,CKG,3393,KMG,3382,,0,319 320,Y
568,3U,4608.0,CKG,3393,LHW,3378,,0,319 321,Y
569,3U,4608.0,CKG,3393,LJG,4033,,0,319,Y
570,3U,4608.0,CKG,3393,LXA,4097,,0,319,Y
571,3U,4608.0,CKG,3393,NGB,3387,,0,319,Y
572,3U,4608.0,CKG,3393,NKG,3388,,0,319,Y
573,3U,4608.0,CKG,3393,NNG,3373,,0,319,Y
574,3U,4608.0,CKG,3393,PEK,3364,,0,321 319 320,Y
575,3U,4608.0,CKG,3393,PVG,3406,,0,320 319,Y
576,3U,4608.0,CKG,3393,PZI,6435,,0,319,Y
577,3U,4608.0,CKG,3393,SWA,4302,,0,319,Y
578,3U,4608.0,CKG,3393,SYD,3361,,0,330,Y
579,3U,4608.0,CKG,3393,SYX,4030,,0,320,Y
580,3U,4608.0,CKG,3393,SZX,3374,,0,320,Y
581,3U,4608.0,CKG,3393,TNA,4108,,0,321,Y
582,3U,4608.0,CKG,3393,TSA,2275,,0,320,Y
583,3U,4608.0,CKG,3393,TSN,3368,,0,319,Y
584,3U,4608.0,CKG,3393,TYN,3369,,0,321,Y
585,3U,4608.0,CKG,3393,URC,3399,,0,320,Y
586,3U,4608.0,CKG,3393,WUH,3376,,0,319,Y
587,3U,4608.0,CKG,3393,WUX,6390,,0,319,Y
588,3U,4608.0,CKG,3393,XIY,3379,,0,319,Y
589,3U,4608.0,CKG,3393,XNN,6366,,0,320,Y
590,3U,4608.0,CKG,3393,YIH,6361,,0,319,Y
591,3U,4608.0,CKG,3393,ZHA,6357,,0,319,Y
592,3U,4608.0,CSX,3371,CKG,3393,,0,319 321,Y
593,3U,4608.0,CSX,3371,CTU,3395,,0,320,Y
594,3U,4608.0,CSX,3371,FOC,3385,,0,320,Y
595,3U,4608.0,CSX,3371,KMG,3382,,0,320,Y
596,3U,4608.0,CSX,3371,SHE,4144,,0,320,Y
597,3U,4608.0,CSX,3371,WNZ,6392,,0,319,Y
598,3U,4608.0,CSX,3371,XMN,3383,,0,321,Y
599,3U,4608.0,CTU,3395,CAN,3370,,0,321 320 330,Y
600,3U,4608.0,CTU,3395,CGO,3375,,0,321,Y
601,3U,4608.0,CTU,3395,CKG,3393,,0,330,Y
602,3U,4608.0,CTU,3395,CSX,3371,,0,320,Y
603,3U,4608.0,CTU,3395,DCY,9310,,0,319,Y
604,3U,4608.0,CTU,3395,DSN,6434,,0,319,Y
605,3U,4608.0,CTU,3395,HAK,4120,,0,321,Y
606,3U,4608.0,CTU,3395,HDG,8407,,0,319,Y
607,3U,4608.0,CTU,3395,HET,6345,,0,320,Y
608,3U,4608.0,CTU,3395,HFE,3389,,0,321,Y
609,3U,4608.0,CTU,3395,HGH,3386,,0,320 319,Y
610,3U,4608.0,CTU,3395,HKG,3077,,0,320,Y
611,3U,4608.0,CTU,3395,HKT,3179,,0,321,Y
612,3U,4608.0,CTU,3395,ICN,3930,,0,321,Y
613,3U,4608.0,CTU,3395,INC,4085,,0,321,Y
614,3U,4608.0,CTU,3395,JHG,3381,,0,319,Y
615,3U,4608.0,CTU,3395,JIQ,8781,,0,320,Y
616,3U,4608.0,CTU,3395,JZH,4301,,0,319,Y
617,3U,4608.0,CTU,3395,KHN,3384,,0,321,Y
618,3U,4608.0,CTU,3395,KMG,3382,,0,320,Y
619,3U,4608.0,CTU,3395,KOW,6379,,0,320,Y
620,3U,4608.0,CTU,3395,KWE,3394,,0,320,Y
621,3U,4608.0,CTU,3395,LHW,3378,,0,319,Y
622,3U,4608.0,CTU,3395,LJG,4033,,0,319,Y
623,3U,4608.0,CTU,3395,LUM,6376,,0,319,Y
624,3U,4608.0,CTU,3395,LXA,4097,,0,330 319,Y
625,3U,4608.0,CTU,3395,LZY,6402,,0,319,Y
626,3U,4608.0,CTU,3395,MEL,3339,,0,330,Y
627,3U,4608.0,CTU,3395,NKG,3388,,0,319 320,Y
628,3U,4608.0,CTU,3395,NNG,3373,,0,319 320,Y
629,3U,4608.0,CTU,3395,PEK,3364,,0,330 321 320,Y
630,3U,4608.0,CTU,3395,PVG,3406,,0,321 330,Y
631,3U,4608.0,CTU,3395,PZI,6435,,0,319,Y
632,3U,4608.0,CTU,3395,SHE,4144,,0,330,Y
633,3U,4608.0,CTU,3395,SJW,6347,,0,320,Y
634,3U,4608.0,CTU,3395,SYX,4030,,0,321,Y
635,3U,4608.0,CTU,3395,SZX,3374,,0,320 321,Y
636,3U,4608.0,CTU,3395,TAO,3390,,0,321,Y
637,3U,4608.0,CTU,3395,TNA,4108,,0,321,Y
638,3U,4608.0,CTU,3395,TSA,2275,,0,320,Y
639,3U,4608.0,CTU,3395,TSN,3368,,0,321,Y
640,3U,4608.0,CTU,3395,TYN,3369,,0,319,Y
641,3U,4608.0,CTU,3395,URC,3399,,0,319 330,Y
642,3U,4608.0,CTU,3395,WNZ,6392,,0,320,Y
643,3U,4608.0,CTU,3395,WUH,3376,,0,319,Y
644,3U,4608.0,CTU,3395,WUX,6390,,0,320,Y
645,3U,4608.0,CTU,3395,WXN,6403,,0,319,Y
646,3U,4608.0,CTU,3395,XIC,3396,,0,320,Y
647,3U,4608.0,CTU,3395,XIY,3379,,0,320 319,Y
648,3U,4608.0,CTU,3395,XMN,3383,,0,320,Y
649,3U,4608.0,CTU,3395,XNN,6366,,0,320,Y
650,3U,4608.0,CTU,3395,XUZ,4149,,0,320,Y
651,3U,4608.0,CTU,3395,YIH,6361,,0,320,Y
652,3U,4608.0,CTU,3395,YTY,8876,,0,319,Y
653,3U,4608.0,CZX,4109,CKG,3393,,0,320,Y
654,3U,4608.0,CZX,4109,HRB,3400,,0,321,Y
655,3U,4608.0,CZX,4109,XMN,3383,,0,321,Y
656,3U,4608.0,CZX,4109,ZUH,6355,,0,320,Y
657,3U,4608.0,DAT,6344,TYN,3369,,0,319,Y
658,3U,4608.0,DCY,9310,CTU,3395,,0,319,Y
659,3U,4608.0,DLC,3404,CKG,3393,,0,320,Y
660,3U,4608.0,DLC,3404,HGH,3386,,0,320,Y
661,3U,4608.0,DLC,3404,HRB,3400,,0,320,Y
662,3U,4608.0,DLC,3404,TNA,4108,,0,321,Y
663,3U,4608.0,DLC,3404,XUZ,4149,,0,320,Y
664,3U,4608.0,DNH,4308,LHW,3378,,0,319,Y
665,3U,4608.0,DSN,6434,CTU,3395,,0,319,Y
666,3U,4608.0,DSN,6434,SHE,4144,,0,319,Y
667,3U,4608.0,DYG,6353,CKG,3393,,0,320,Y
668,3U,4608.0,DYG,6353,NKG,3388,,0,319,Y
669,3U,4608.0,FOC,3385,CSX,3371,,0,320,Y
670,3U,4608.0,FOC,3385,XIY,3379,,0,319,Y
671,3U,4608.0,GXH,9311,LXA,4097,,0,319,Y
672,3U,4608.0,GXH,9311,XIY,3379,,0,319,Y
673,3U,4608.0,HAK,4120,CKG,3393,,0,319,Y
674,3U,4608.0,HAK,4120,CTU,3395,,0,321,Y
675,3U,4608.0,HAK,4120,HGH,3386,,0,320,Y
676,3U,4608.0,HAK,4120,NGB,3387,,0,321,Y
677,3U,4608.0,HAK,4120,ZUH,6355,,0,320,Y
678,3U,4608.0,HDG,8407,CTU,3395,,0,319,Y
679,3U,4608.0,HET,6345,CTU,3395,,0,320,Y
680,3U,4608.0,HFE,3389,CTU,3395,,0,321,Y
681,3U,4608.0,HGH,3386,CGO,3375,,0,320,Y
682,3U,4608.0,HGH,3386,CKG,3393,,0,320 319,Y
683,3U,4608.0,HGH,3386,CTU,3395,,0,319 320,Y
684,3U,4608.0,HGH,3386,DLC,3404,,0,320,Y
685,3U,4608.0,HGH,3386,HAK,4120,,0,320,Y
686,3U,4608.0,HGH,3386,KWE,3394,,0,320,Y
687,3U,4608.0,HGH,3386,TSN,3368,,0,320,Y
688,3U,4608.0,HGH,3386,TYN,3369,,0,320,Y
689,3U,4608.0,HKG,3077,CTU,3395,,0,320,Y
690,3U,4608.0,HKG,3077,YIH,6361,,0,320,Y
691,3U,4608.0,HKG,3077,ZHA,6357,,0,319,Y
692,3U,4608.0,HKT,3179,CKG,3393,,0,321,Y
693,3U,4608.0,HKT,3179,CTU,3395,,0,321,Y
694,3U,4608.0,HRB,3400,CGO,3375,,0,320,Y
695,3U,4608.0,HRB,3400,CZX,4109,,0,321,Y
696,3U,4608.0,HRB,3400,DLC,3404,,0,320,Y
697,3U,4608.0,HRB,3400,INC,4085,,0,321,Y
698,3U,4608.0,HRB,3400,NGB,3387,,0,321,Y
699,3U,4608.0,HRB,3400,NKG,3388,,0,319,Y
700,3U,4608.0,HRB,3400,NZH,6954,,0,321,Y
701,3U,4608.0,HRB,3400,SJW,6347,,0,321,Y
702,3U,4608.0,HRB,3400,TNA,4108,,0,320 321,Y
703,3U,4608.0,HRB,3400,TSN,3368,,0,321,Y
704,3U,4608.0,HRB,3400,WNZ,6392,,0,321,Y
705,3U,4608.0,HRB,3400,WUH,3376,,0,321,Y
706,3U,4608.0,HRB,3400,XIY,3379,,0,321,Y
707,3U,4608.0,HRB,3400,XUZ,4149,,0,320 321,Y
708,3U,4608.0,ICN,3930,CTU,3395,,0,321,Y
709,3U,4608.0,INC,4085,CKG,3393,,0,321,Y
710,3U,4608.0,INC,4085,CTU,3395,,0,321,Y
711,3U,4608.0,INC,4085,HRB,3400,,0,321,Y
712,3U,4608.0,INC,4085,KWL,3372,,0,320,Y
713,3U,4608.0,JGN,6432,LHW,3378,,0,319,Y
714,3U,4608.0,JHG,3381,CTU,3395,,0,319,Y
715,3U,4608.0,JHG,3381,KMG,3382,,0,319,Y
716,3U,4608.0,JIQ,8781,CTU,3395,,0,320,Y
717,3U,4608.0,JJN,6386,KWE,3394,,0,320,Y
718,3U,4608.0,JJN,6386,WUH,3376,,0,319,Y
719,3U,4608.0,JZH,4301,CTU,3395,,0,319,Y
720,3U,4608.0,KHG,3397,URC,3399,,0,319,Y
721,3U,4608.0,KHN,3384,CKG,3393,,0,319,Y
722,3U,4608.0,KHN,3384,CTU,3395,,0,321,Y
723,3U,4608.0,KHN,3384,KMG,3382,,0,319,Y
724,3U,4608.0,KHN,3384,NGB,3387,,0,321,Y
725,3U,4608.0,KMG,3382,CGO,3375,,0,320,Y
726,3U,4608.0,KMG,3382,CKG,3393,,0,319 320,Y
727,3U,4608.0,KMG,3382,CSX,3371,,0,320,Y
728,3U,4608.0,KMG,3382,CTU,3395,,0,320,Y
729,3U,4608.0,KMG,3382,JHG,3381,,0,319,Y
730,3U,4608.0,KMG,3382,KHN,3384,,0,319,Y
731,3U,4608.0,KMG,3382,KWE,3394,,0,320,Y
732,3U,4608.0,KMG,3382,LUM,6376,,0,319,Y
733,3U,4608.0,KMG,3382,NGB,3387,,0,320,Y
734,3U,4608.0,KMG,3382,NKG,3388,,0,320,Y
735,3U,4608.0,KMG,3382,TAO,3390,,0,320,Y
736,3U,4608.0,KMG,3382,TNA,4108,,0,320,Y
737,3U,4608.0,KMG,3382,TPE,2276,,0,320,Y
738,3U,4608.0,KMG,3382,WXN,6403,,0,320,Y
739,3U,4608.0,KMG,3382,XIY,3379,,0,320,Y
740,3U,4608.0,KMG,3382,XMN,3383,,0,320,Y
741,3U,4608.0,KMG,3382,XUZ,4149,,0,320,Y
742,3U,4608.0,KOW,6379,CTU,3395,,0,320,Y
743,3U,4608.0,KOW,6379,XMN,3383,,0,320,Y
744,3U,4608.0,KWE,3394,CTU,3395,,0,320,Y
745,3U,4608.0,KWE,3394,HGH,3386,,0,320,Y
746,3U,4608.0,KWE,3394,JJN,6386,,0,320,Y
747,3U,4608.0,KWE,3394,KMG,3382,,0,320,Y
748,3U,4608.0,KWE,3394,LHW,3378,,0,321,Y
749,3U,4608.0,KWE,3394,SYX,4030,,0,321,Y
750,3U,4608.0,KWE,3394,WNZ,6392,,0,320,Y
751,3U,4608.0,KWE,3394,XUZ,4149,,0,321,Y
752,3U,4608.0,KWL,3372,INC,4085,,0,320,Y
753,3U,4608.0,KWL,3372,SJW,6347,,0,321,Y
754,3U,4608.0,KWL,3372,SYX,4030,,0,320,Y
755,3U,4608.0,LHW,3378,CKG,3393,,0,319 321,Y
756,3U,4608.0,LHW,3378,CTU,3395,,0,319,Y
757,3U,4608.0,LHW,3378,DNH,4308,,0,319,Y
758,3U,4608.0,LHW,3378,JGN,6432,,0,319,Y
759,3U,4608.0,LHW,3378,KWE,3394,,0,321,Y
760,3U,4608.0,LHW,3378,TSN,3368,,0,321,Y
761,3U,4608.0,LJG,4033,CKG,3393,,0,319,Y
762,3U,4608.0,LJG,4033,CTU,3395,,0,319,Y
763,3U,4608.0,LJG,4033,MIG,6400,,0,319,Y
764,3U,4608.0,LUM,6376,CTU,3395,,0,319,Y
765,3U,4608.0,LUM,6376,KMG,3382,,0,319,Y
766,3U,4608.0,LXA,4097,CKG,3393,,0,319,Y
767,3U,4608.0,LXA,4097,CTU,3395,,0,330 319,Y
768,3U,4608.0,LXA,4097,GXH,9311,,0,319,Y
769,3U,4608.0,LXA,4097,XIY,3379,,0,319,Y
770,3U,4608.0,LXA,4097,XNN,6366,,0,319,Y
771,3U,4608.0,LYI,6385,XIY,3379,,0,319 320,Y
772,3U,4608.0,LZY,6402,CTU,3395,,0,319,Y
773,3U,4608.0,MEL,3339,CTU,3395,,0,330,Y
774,3U,4608.0,MIG,6400,LJG,4033,,0,319,Y
775,3U,4608.0,MIG,6400,NKG,3388,,0,319,Y
776,3U,4608.0,MIG,6400,SYX,4030,,0,320,Y
777,3U,4608.0,MIG,6400,XNN,6366,,0,320,Y
778,3U,4608.0,NGB,3387,CKG,3393,,0,319,Y
779,3U,4608.0,NGB,3387,HAK,4120,,0,321,Y
780,3U,4608.0,NGB,3387,HRB,3400,,0,321,Y
781,3U,4608.0,NGB,3387,KHN,3384,,0,321,Y
782,3U,4608.0,NGB,3387,KMG,3382,,0,320,Y
783,3U,4608.0,NGB,3387,SHE,4144,,0,321,Y
784,3U,4608.0,NGB,3387,SYX,4030,,0,321,Y
785,3U,4608.0,NKG,3388,CGQ,4380,,0,320,Y
786,3U,4608.0,NKG,3388,CKG,3393,,0,319,Y
787,3U,4608.0,NKG,3388,CTU,3395,,0,319 320,Y
788,3U,4608.0,NKG,3388,DYG,6353,,0,319,Y
789,3U,4608.0,NKG,3388,HRB,3400,,0,319,Y
790,3U,4608.0,NKG,3388,KMG,3382,,0,320,Y
791,3U,4608.0,NKG,3388,MIG,6400,,0,319,Y
792,3U,4608.0,NKG,3388,SYX,4030,,0,320,Y
793,3U,4608.0,NNG,3373,CKG,3393,,0,319,Y
794,3U,4608.0,NNG,3373,CTU,3395,,0,319 320,Y
795,3U,4608.0,NNG,3373,SGN,3205,,0,320,Y
796,3U,4608.0,NNG,3373,WUH,3376,,0,321,Y
797,3U,4608.0,NTG,5475,WUH,3376,,0,319,Y
798,3U,4608.0,NZH,6954,HRB,3400,,0,321,Y
799,3U,4608.0,PEK,3364,CKG,3393,,0,319 321 320,Y
800,3U,4608.0,PEK,3364,CTU,3395,,0,321 320 330,Y
801,3U,4608.0,PEK,3364,WXN,6403,,0,320,Y
802,3U,4608.0,PEK,3364,ZHY,8043,,0,320,Y
803,3U,4608.0,PVG,3406,CKG,3393,,0,320 319,Y
804,3U,4608.0,PVG,3406,CTU,3395,,0,330 321,Y
805,3U,4608.0,PVG,3406,SPN,2244,,0,330,Y
806,3U,4608.0,PZI,6435,CKG,3393,,0,319,Y
807,3U,4608.0,PZI,6435,CTU,3395,,0,319,Y
808,3U,4608.0,SGN,3205,NNG,3373,,0,320,Y
809,3U,4608.0,SHE,4144,CSX,3371,,0,320,Y
810,3U,4608.0,SHE,4144,CTU,3395,,0,330,Y
811,3U,4608.0,SHE,4144,DSN,6434,,0,319,Y
812,3U,4608.0,SHE,4144,NGB,3387,,0,321,Y
813,3U,4608.0,SHE,4144,TYN,3369,,0,321,Y
814,3U,4608.0,SHE,4144,XUZ,4149,,0,320,Y
815,3U,4608.0,SHE,4144,YVR,156,,0,330,Y
816,3U,4608.0,SJW,6347,CTU,3395,,0,320,Y
817,3U,4608.0,SJW,6347,HRB,3400,,0,321,Y
818,3U,4608.0,SJW,6347,KWL,3372,,0,321,Y
819,3U,4608.0,SPN,2244,CAN,3370,,0,330,Y
820,3U,4608.0,SPN,2244,PVG,3406,,0,330,Y
821,3U,4608.0,SWA,4302,CKG,3393,,0,319,Y
822,3U,4608.0,SYD,3361,CKG,3393,,0,330,Y
823,3U,4608.0,SYX,4030,CKG,3393,,0,320,Y
824,3U,4608.0,SYX,4030,CTU,3395,,0,321,Y
825,3U,4608.0,SYX,4030,KWE,3394,,0,321,Y
826,3U,4608.0,SYX,4030,KWL,3372,,0,320,Y
827,3U,4608.0,SYX,4030,MIG,6400,,0,320,Y
828,3U,4608.0,SYX,4030,NGB,3387,,0,321,Y
829,3U,4608.0,SYX,4030,NKG,3388,,0,320,Y
830,3U,4608.0,SYX,4030,TNA,4108,,0,321,Y
831,3U,4608.0,SYX,4030,WNZ,6392,,0,321,Y
832,3U,4608.0,SYX,4030,YBP,4110,,0,319,Y
833,3U,4608.0,SZX,3374,CKG,3393,,0,320,Y
834,3U,4608.0,SZX,3374,CTU,3395,,0,320 321,Y
835,3U,4608.0,SZX,3374,WXN,6403,,0,319,Y
836,3U,4608.0,TAO,3390,CTU,3395,,0,321,Y
837,3U,4608.0,TAO,3390,KMG,3382,,0,320,Y
838,3U,4608.0,TNA,4108,CGQ,4380,,0,321,Y
839,3U,4608.0,TNA,4108,CKG,3393,,0,321,Y
840,3U,4608.0,TNA,4108,CTU,3395,,0,321,Y
841,3U,4608.0,TNA,4108,DLC,3404,,0,321,Y
842,3U,4608.0,TNA,4108,HRB,3400,,0,320 321,Y
843,3U,4608.0,TNA,4108,KMG,3382,,0,320,Y
844,3U,4608.0,TNA,4108,SYX,4030,,0,321,Y
845,3U,4608.0,TNA,4108,XIY,3379,,0,320,Y
846,3U,4608.0,TPE,2276,KMG,3382,,0,320,Y
847,3U,4608.0,TSA,2275,CKG,3393,,0,320,Y
848,3U,4608.0,TSA,2275,CTU,3395,,0,320,Y
849,3U,4608.0,TSN,3368,CGQ,4380,,0,320 319,Y
850,3U,4608.0,TSN,3368,CKG,3393,,0,319,Y
851,3U,4608.0,TSN,3368,CTU,3395,,0,321,Y
852,3U,4608.0,TSN,3368,HGH,3386,,0,320,Y
853,3U,4608.0,TSN,3368,HRB,3400,,0,321,Y
854,3U,4608.0,TSN,3368,LHW,3378,,0,321,Y
855,3U,4608.0,TVS,8858,TYN,3369,,0,319,Y
856,3U,4608.0,TYN,3369,CKG,3393,,0,321,Y
857,3U,4608.0,TYN,3369,CTU,3395,,0,319,Y
858,3U,4608.0,TYN,3369,DAT,6344,,0,319,Y
859,3U,4608.0,TYN,3369,HGH,3386,,0,320,Y
860,3U,4608.0,TYN,3369,SHE,4144,,0,321,Y
861,3U,4608.0,TYN,3369,TVS,8858,,0,319,Y
862,3U,4608.0,URC,3399,CGO,3375,,0,320,Y
863,3U,4608.0,URC,3399,CKG,3393,,0,320,Y
864,3U,4608.0,URC,3399,CTU,3395,,0,319 330,Y
865,3U,4608.0,URC,3399,KHG,3397,,0,319,Y
866,3U,4608.0,URC,3399,XIY,3379,,0,319,Y
867,3U,4608.0,UYN,6368,XIY,3379,,0,319,Y
868,3U,4608.0,WNZ,6392,CSX,3371,,0,319,Y
869,3U,4608.0,WNZ,6392,CTU,3395,,0,320,Y
870,3U,4608.0,WNZ,6392,HRB,3400,,0,321,Y
871,3U,4608.0,WNZ,6392,KWE,3394,,0,320,Y
872,3U,4608.0,WNZ,6392,SYX,4030,,0,321,Y
873,3U,4608.0,WUH,3376,CKG,3393,,0,319,Y
874,3U,4608.0,WUH,3376,CTU,3395,,0,319,Y
875,3U,4608.0,WUH,3376,HRB,3400,,0,321,Y
876,3U,4608.0,WUH,3376,JJN,6386,,0,319,Y
877,3U,4608.0,WUH,3376,NNG,3373,,0,321,Y
878,3U,4608.0,WUH,3376,NTG,5475,,0,319,Y
879,3U,4608.0,WUX,6390,CKG,3393,,0,319,Y
880,3U,4608.0,WUX,6390,CTU,3395,,0,320,Y
881,3U,4608.0,WXN,6403,CTU,3395,,0,319,Y
882,3U,4608.0,WXN,6403,KMG,3382,,0,320,Y
883,3U,4608.0,WXN,6403,PEK,3364,,0,320,Y
884,3U,4608.0,WXN,6403,SZX,3374,,0,319,Y
885,3U,4608.0,XIC,3396,CTU,3395,,0,320,Y
886,3U,4608.0,XIY,3379,BHY,6351,,0,321,Y
887,3U,4608.0,XIY,3379,CKG,3393,,0,319,Y
888,3U,4608.0,XIY,3379,CTU,3395,,0,320 319,Y
889,3U,4608.0,XIY,3379,FOC,3385,,0,319,Y
890,3U,4608.0,XIY,3379,GXH,9311,,0,319,Y
891,3U,4608.0,XIY,3379,HRB,3400,,0,321,Y
892,3U,4608.0,XIY,3379,KMG,3382,,0,320,Y
893,3U,4608.0,XIY,3379,LXA,4097,,0,319,Y
894,3U,4608.0,XIY,3379,LYI,6385,,0,319 320,Y
895,3U,4608.0,XIY,3379,TNA,4108,,0,320,Y
896,3U,4608.0,XIY,3379,URC,3399,,0,319,Y
897,3U,4608.0,XIY,3379,UYN,6368,,0,319,Y
898,3U,4608.0,XIY,3379,XMN,3383,,0,319,Y
899,3U,4608.0,XIY,3379,XNN,6366,,0,319,Y
900,3U,4608.0,XIY,3379,YBP,4110,,0,319,Y
901,3U,4608.0,XMN,3383,CSX,3371,,0,321,Y
902,3U,4608.0,XMN,3383,CTU,3395,,0,320,Y
903,3U,4608.0,XMN,3383,CZX,4109,,0,321,Y
904,3U,4608.0,XMN,3383,KMG,3382,,0,320,Y
905,3U,4608.0,XMN,3383,KOW,6379,,0,320,Y
906,3U,4608.0,XMN,3383,XIY,3379,,0,319,Y
907,3U,4608.0,XNN,6366,CKG,3393,,0,320,Y
908,3U,4608.0,XNN,6366,CTU,3395,,0,320,Y
909,3U,4608.0,XNN,6366,LXA,4097,,0,319,Y
910,3U,4608.0,XNN,6366,MIG,6400,,0,320,Y
911,3U,4608.0,XNN,6366,XIY,3379,,0,319,Y
912,3U,4608.0,XNN,6366,ZHY,8043,,0,320,Y
913,3U,4608.0,XUZ,4149,CTU,3395,,0,320,Y
914,3U,4608.0,XUZ,4149,DLC,3404,,0,320,Y
915,3U,4608.0,XUZ,4149,HRB,3400,,0,320 321,Y
916,3U,4608.0,XUZ,4149,KMG,3382,,0,320,Y
917,3U,4608.0,XUZ,4149,KWE,3394,,0,321,Y
918,3U,4608.0,XUZ,4149,SHE,4144,,0,320,Y
919,3U,4608.0,YBP,4110,SYX,4030,,0,319,Y
920,3U,4608.0,YBP,4110,XIY,3379,,0,319,Y
921,3U,4608.0,YIH,6361,CKG,3393,,0,319,Y
922,3U,4608.0,YIH,6361,CTU,3395,,0,320,Y
923,3U,4608.0,YIH,6361,HKG,3077,,0,320,Y
924,3U,4608.0,YTY,8876,CTU,3395,,0,319,Y
925,3U,4608.0,YVR,156,SHE,4144,,0,330,Y
926,3U,4608.0,ZHA,6357,CKG,3393,,0,319,Y
927,3U,4608.0,ZHA,6357,HKG,3077,,0,319,Y
928,3U,4608.0,ZHY,8043,PEK,3364,,0,320,Y
